name	name2	chrom	cdsStart	cdsEnd
NM_001204140	MBD1	chr18	47797870	47806362
NM_001195637	CCDC179	chr11	22869055	22881967
NM_001195630	MLLT10	chr10	21823573	21845871
NM_001195628	MLLT10	chr10	21823573	21845871
NM_018912	PCDHGA1	chr5	140710251	140890740
NM_019012	PLEKHA5	chr12	19282733	19522721
NM_002380	MATN2	chr8	98900328	99047940
NM_006263	PSME1	chr14	24605471	24608025
NM_006262	PRPH	chr12	49688983	49692136
NM_006259	PRKG2	chr4	82010861	82126201
NM_006260	DNAJC3	chr13	96329509	96443284
NM_001173523	PCDH7	chr4	30723044	31144471
NM_001173517	MAP7D3	chrX	135301588	135333517
NM_001100429	RAP1GDS1	chr4	99182716	99363268
NM_001199085	TDRD5	chr1	179561750	179660078
NM_001199082	PODN	chr1	53527891	53547833
NM_001199081	PODN	chr1	53532507	53547833
NM_001199080	PODN	chr1	53532507	53547833
NM_001198978	SMAP2	chr1	40840367	40887773
NM_001199786	FKBP1A	chr20	1350672	1373642
NM_001199784	SDCBP2	chr20	1291084	1301060
NM_001202546	CUX1	chr7	101459310	101926382
NM_001193331	C9orf3	chr9	97522065	97694036
NM_000320	QDPR	chr4	17488753	17513677
NM_000319	PEX5	chr12	7342973	7362819
NM_000318	PEX2	chr8	77895496	77896414
NM_024528	NKAP	chrX	119059182	119077568
NM_024527	ABHD8	chr19	17403469	17412425
NM_024526	EPS8L3	chr1	110293012	110304371
NM_024525	TTC13	chr1	231042650	231114576
NM_024524	ATP13A3	chr3	194126647	194182919
NM_024523	GCC1	chr7	127222067	127225236
NM_001166349	SLC26A11	chr17	78195359	78226515
NM_014051	TMEM14A	chr6	52541900	52550847
NM_014050	MRPL42	chr12	93863061	93894997
NM_014049	ACAD9	chr3	128598534	128631450
NM_014048	MKL2	chr16	14234463	14355301
NM_052978	TRIM9	chr14	51464717	51561657
NM_001271919	SEC11A	chr15	85213249	85259306
NM_001271918	SEC11A	chr15	85213249	85234848
NM_001271100	PUF60	chr8	144898689	144904065
NM_001271906	GSKIP	chr14	96848584	96852021
NM_001271896	TARS2	chr1	150459926	150479540
NM_001270473	CENPN	chr16	81045544	81062256
NM_001127190	CSK	chr15	75090638	75094854
NM_001129835	CACNA1C	chr12	2162728	2800365
NM_001267047	FRMD6	chr14	52186822	52194747
NM_001267046	FRMD6	chr14	52156554	52194747
NM_001198548	NOL4	chr18	31432805	31803217
NM_001199199	AK2	chr1	33476429	33502429
NM_001198551	WT1	chr11	32410603	32452085
NM_001146077	CLDN14	chr21	37833273	37833993
NM_001146076	RPAP3	chr12	48057287	48090126
NM_000218	KCNQ1	chr11	2466328	2869233
NM_001136218	TMEM51	chr1	15541583	15546239
NM_001146289	LEPRE1	chr1	43212503	43232642
NM_001142883	IP6K3	chr6	33690496	33703253
NM_001101663	NBPF24	chr1	147576172	147599286
NM_001001996	GPM6B	chrX	13792662	13835023
NM_001163942	ABCB5	chr7	20691045	20698712
NM_006949	STXBP2	chr19	7702035	7712696
NM_004559	YBX1	chr1	43148236	43166686
NM_004913	VPS9D1	chr16	89774268	89787269
NM_004530	MMP2	chr16	55513391	55539354
NM_005014	OMD	chr9	95177433	95179840
NM_004914	RAB36	chr22	23487552	23503751
NM_014172	PHPT1	chr9	139743882	139745299
NM_001122631	CDKN1C	chr11	2905233	2906686
NM_001164719	TGFB1I1	chr16	31484799	31488897
NM_001164773	BCAT2	chr19	49298682	49314264
NM_001167623	CACNA1C	chr12	2162728	2800365
NM_001167880	LHPP	chr10	126150431	126301841
NM_001167871	ATP5SL	chr19	41938135	41945804
NM_001167868	ATP5SL	chr19	41938188	41945414
NM_001167867	ATP5SL	chr19	41938135	41945414
NM_001167865	NSMCE4A	chr10	123718850	123734680
NM_014790	JAKMIP2	chr5	146971228	147051369
NM_021006	CCL3L1	chr17	34624258	34625646
NM_021006	CCL3L1	chr17	34522684	34524072
NM_020407	RHBG	chr1	156339040	156354637
NM_018026	PACS1	chr11	65837957	66010751
NM_013983	NRG2	chr5	139227501	139422654
NM_013982	NRG2	chr5	139227501	139422654
NM_001164832	FXYD6	chr11	117710516	117713491
NM_001013415	FBXW7	chr4	153244032	153303487
NM_001025390	AMPD3	chr11	10477933	10527431
NM_001080441	TTC36	chr11	118398209	118401631
NM_001080440	OTOL1	chr3	161214595	161221730
NM_001004706	OR4D11	chr11	59271048	59271984
NM_001145811	SOX6	chr11	15994354	16362794
NM_001195653	ZGPAT	chr20	62339932	62367271
NM_001195643	DHFRL1	chr3	93779791	93780355
NM_001195641	PLA2R1	chr2	160798288	160918914
NM_024776	PEAK1	chr15	77406497	77474268
NM_024775	GEMIN6	chr2	39006132	39009034
NM_024773	KDM8	chr16	27221444	27232051
NM_024772	ZMYM1	chr1	35559588	35580860
NM_001258308	NOP2	chr12	6666158	6677084
NM_001040126	PQLC2	chr1	19651157	19655137
NM_001040125	PQLC2	chr1	19644171	19655137
NM_001040282	TBC1D3G	chr17	34797485	34806518
NM_001003676	C11orf49	chr11	46958356	47182745
NM_001003677	C11orf49	chr11	46958356	47183189
NM_001145118	GRID2IP	chr7	6537404	6591067
NM_001193389	UNKL	chr16	1416240	1420212
NM_001199323	BLOC1S5	chr6	8016042	8064609
NM_001199322	BLOC1S5	chr6	8015881	8054505
NM_001128309	TSPAN14	chr10	82248989	82277732
NM_002696	POLR2G	chr11	62529120	62533979
NM_001168278	WWTR1	chr3	149238591	149375093
NM_001174066	FGFR1	chr8	38271145	38314964
NM_001193654	C17orf62	chr17	80401879	80407130
NM_001193653	C17orf62	chr17	80401879	80407130
NM_004789	LHX2	chr9	126774627	126794986
NM_017617	NOTCH1	chr9	139390522	139440238
NM_003184	TAF2	chr8	120744163	120844804
NM_002762	PRM2	chr16	11369756	11370227
NM_002759	EIF2AK2	chr2	37334415	37374949
NM_002756	MAP2K3	chr17	21201762	21217542
NM_003180	SYT5	chr19	55684851	55690409
NM_003179	SYP	chrX	49047893	49056645
NM_003178	SYN2	chr3	12046025	12224940
NM_002755	MAP2K1	chr15	66679685	66782953
NM_003176	SYCP1	chr1	115398085	115537640
NM_003175	XCL2	chr1	168510189	168513202
NM_003174	SVIL	chr10	29747175	29843987
NM_003173	SUV39H1	chrX	48555175	48565961
NM_002750	MAPK8	chr10	49609703	49642938
NM_003171	SUPV3L1	chr10	70940047	70968791
NM_003169	SUPT5H	chr19	39936530	39967039
NM_003170	SUPT6H	chr17	27000419	27028643
NM_003168	SUPT4H1	chr17	56423606	56429496
NM_003167	SULT2A1	chr19	48374711	48389514
NM_003165	STXBP1	chr9	130374682	130446756
NM_003164	STX5	chr11	62574940	62598715
NM_003803	MYOM1	chr18	3067259	3215221
NM_001400	S1PR1	chr1	101704540	101705689
NM_001379	DNMT1	chr19	10244342	10305575
NM_001708	OPN1SW	chr7	128412593	128415844
NM_001698	AUH	chr9	93976629	94124171
NM_001253730	RXFP1	chr4	159520581	159573207
NM_001029891	PGAM4	chrX	77224370	77225135
NM_001025161	CYP2D6	chr22	42522575	42526793
NM_001001415	ZNF429	chr19	21688573	21720880
NM_001243645	CFL2	chr14	35182070	35182719
NM_001243571	MTMR2	chr11	95568453	95598810
NM_001243565	DHDDS	chr1	26759436	26795622
NM_001243564	DHDDS	chr1	26759436	26795622
NM_001242922	CT47A12	chrX	120069003	120070757
NM_001243541	LOC100653515	chr17	76886719	76888411
NM_001243540	LOC100653515	chr17	76886719	76897910
NM_001243539	IL15RA	chr10	5995057	6008282
NM_001243538	LOC283710	chr15	31515483	31522936
NM_001243537	LOC388849	chr22	20136136	20137261
NM_001243536	ANKRD65	chr1	1354921	1356385
NM_001243535	ANKRD65	chr1	1354613	1356385
NM_001243533	PDIK1L	chr1	26440799	26449068
NM_001243532	PDIK1L	chr1	26440799	26449068
NM_001243531	LOC100505679	chr15	84841253	84850895
NM_001243526	HYI	chr1	43916980	43919464
NM_001243523	LOC100130880	chr7	137638214	137642571
NM_001242907	TCEB3CL2	chr18	44542730	44544371
NM_001242907	TCEB3CL2	chr18	44548657	44550298
NM_001242917	ZFAND6	chr15	80412686	80429970
NM_001242894	ZKSCAN3	chr6	28327363	28334062
NM_001243517	LOC100130480	chr18	6511500	6590543
NM_001242874	PRKCZ	chr1	2005692	2116448
NM_001242867	KIR3DL2	chr19	55361930	55378186
NM_001242852	RNF146	chr6	127607761	127608838
NM_003700	OR2D2	chr11	6912804	6913731
NM_002797	PSMB5	chr14	23495297	23504090
NM_014704	CEP104	chr1	3731965	3768971
NM_015719	COL5A3	chr19	10071086	10121061
NM_015553	IPCEF1	chr6	154480962	154587081
NM_015551	SUSD5	chr3	33194233	33260289
NM_015549	PLEKHG3	chr14	65194349	65210421
NM_015550	OSBPL3	chr7	24839801	24932091
NM_014922	NLRP1	chr17	5418073	5487277
NM_015017	USP33	chr1	78163001	78211147
NM_014904	RAB11FIP2	chr10	119768508	119805674
NM_152418	DCAF4L2	chr8	88885011	88886199
NM_012382	TTC33	chr5	40716246	40747120
NM_015265	SATB2	chr2	200136933	200320760
NM_014766	SCRN1	chr7	29963572	30008683
NM_015102	NPHP4	chr1	5923324	6046349
NM_181309	IL22RA2	chr6	137466760	137482886
NM_181308	WDR20	chr14	102606260	102676217
NM_181307	MRPL52	chr14	23299121	23303487
NM_181296	CMTM1	chr16	66600416	66612755
NM_181306	MRPL52	chr14	23302646	23303530
NM_181305	MRPL52	chr14	23302646	23303530
NM_181304	MRPL52	chr14	23302646	23303530
NM_181291	WDR20	chr14	102606260	102689220
NM_181283	CMTM1	chr16	66600416	66612755
NM_181272	CMTM1	chr16	66600416	66612904
NM_181271	CMTM1	chr16	66600416	66612904
NM_181269	CMTM1	chr16	66600416	66612904
NM_181270	CMTM1	chr16	66600416	66612755
NM_181268	CMTM1	chr16	66600416	66612755
NM_181265	WDR17	chr4	177032731	177100730
NM_181093	SCYL3	chr1	169822853	169857981
NM_180991	SLCO4C1	chr5	101572561	101631966
NM_180989	GPR180	chr13	95254181	95279425
NM_030776	ZBP1	chr20	56179628	56195351
NM_030769	NPL	chr1	182763506	182798043
NM_032636	PSRC1	chr1	109822774	109825320
NM_032634	PIGO	chr9	35089088	35095562
NM_032632	PAPOLA	chr14	96968929	97031387
NM_145350	SCARF1	chr17	1538797	1548991
NM_015241	MICAL3	chr22	18273497	18389578
NM_015239	AGTPBP1	chr9	88162023	88327448
NM_015238	WWC1	chr5	167719157	167896022
NM_001256651	ZNF43	chr19	21990408	22000723
NM_001256330	CACNA1G	chr17	48638820	48704112
NM_001256644	LTA4H	chr12	96396773	96437153
NM_001256643	LTA4H	chr12	96394766	96437153
NM_001256630	BRSK2	chr11	1432634	1481953
NM_002033	FUT4	chr11	94277299	94278892
NM_001161563	TNIK	chr3	170781669	171177852
NM_001164837	FXYD6	chr11	117710516	117713491
NM_001164836	FXYD6	chr11	117710516	117713491
NM_001165258	TMEM14C	chr6	10724846	10730899
NM_001165257	SCG3	chr15	51984361	52011723
NM_001165255	MNX1	chr7	156798213	156801746
NM_001165252	KRTAP2-3	chr17	39215915	39216302
NM_001165136	HERC6	chr4	89300073	89363612
NM_001165039	GFRA2	chr8	21550789	21645671
NM_001257324	APBB1	chr11	6422734	6424996
NM_001243598	FXYD6-FXYD2	chr11	117691582	117713491
NM_001005747	CACNB4	chr2	152695632	152830227
NM_001080137	CT47A10	chrX	120064142	120065896
NM_001128147	NF1	chr17	29422327	29549008
NM_001114093	LSM14A	chr19	34663547	34717336
NM_001174159	SH2D4A	chr8	19177058	19252153
NM_001199143	XIRP2	chr2	167759992	168115873
NM_001199140	AMMECR1L	chr2	128622667	128631808
NM_194272	RBPMS2	chr15	65033378	65067518
NM_194271	RNF34	chr12	121840601	121861379
NM_194261	UBE2I	chr16	1364031	1374794
NM_194260	UBE2I	chr16	1364031	1374794
NM_194259	UBE2I	chr16	1364031	1374794
NM_181802	UBE2C	chr20	44442091	44445406
NM_194252	TTLL11	chr9	124751395	124855697
NM_194251	GPR151	chr5	145894416	145895676
NM_194250	ZNF804A	chr2	185463686	185803753
NM_194249	DND1	chr5	140050877	140053127
NM_001145816	HPGD	chr4	175413206	175443602
NM_001145815	AMDHD2	chr16	2570459	2580760
NM_001146108	PTGR1	chr9	114325400	114359702
NM_001145998	SLC15A2	chr3	121613323	121659854
NM_016582	SLC15A3	chr11	60704690	60719023
NM_016581	ECSIT	chr19	11616998	11629985
NM_016580	PCDH12	chr5	141324945	141337416
NM_016579	CD320	chr19	8367346	8373174
NM_016577	RAB6B	chr3	133547631	133614310
NM_016576	GMPR2	chr14	24702405	24707984
NM_015535	SPATS2L	chr2	201253967	201342754
NM_016573	GMIP	chr19	19740771	19754338
NM_001433	ERN1	chr17	62121347	62207389
NM_001128598	KRTAP25-1	chr21	31661499	31661808
NM_001128596	TC2N	chr14	92249443	92280113
NM_001145201	PRAP1	chr10	135160921	135165944
NM_001145191	FAM200B	chr4	15688600	15690574
NM_001145176	SHISA7	chr19	55944522	55954230
NM_001145169	GPR113	chr2	26532389	26541917
NM_001146079	CLDN14	chr21	37833273	37833993
NM_001146078	CLDN14	chr21	37833273	37833993
NM_000791	DHFR	chr5	79924905	79950308
NM_000625	NOS2	chr17	26084271	26125835
NM_000790	DDC	chr7	50530928	50611783
NM_001258426	SLC4A9	chr5	139739821	139752383
NM_173593	B4GALNT3	chr12	569542	670617
NM_173602	DIP2B	chr12	50898923	51138622
NM_016053	CCDC53	chr12	102406885	102455740
NM_015953	NOSIP	chr19	50059007	50063948
NM_015952	RWDD1	chr6	116892745	116914264
NM_016052	RRP15	chr1	218458658	218504433
NM_015950	MRPL2	chr6	43022011	43027119
NM_015949	GET4	chr7	916282	935059
NM_016049	EMC9	chr14	24608218	24610513
NM_016050	MRPL11	chr11	66203477	66206225
NM_015948	SLC35B3	chr6	8413781	8434620
NM_016048	ISOC1	chr5	128430459	128448694
NM_130783	TSPAN18	chr11	44927967	44950729
NM_130782	RGS18	chr1	192127767	192153684
NM_203377	MB	chr22	36003343	36013304
NM_203374	ZNF784	chr19	56133116	56135927
NM_203373	FBXL22	chr15	63889591	63893885
NM_203372	ACSL3	chr2	223773490	223806372
NM_203370	FAM212A	chr3	49840819	49842420
NM_203365	RAPH1	chr2	204306800	204360076
NM_203364	CAPRIN1	chr11	34073967	34119328
NM_203356	CTAGE5	chr14	39746161	39819468
NM_001256254	EMR1	chr19	6887619	6940040
NM_001170569	CXorf56	chrX	118673689	118694325
NM_175711	SSX3	chrX	48208975	48214684
NM_175709	CBX7	chr22	39529895	39548449
NM_175698	SSX2	chrX	52727037	52734799
NM_175698	SSX2	chrX	52781757	52789521
NM_175636	RUNX1T1	chr8	92972469	93029568
NM_175635	RUNX1T1	chr8	92972469	93029568
NM_175634	RUNX1T1	chr8	92972469	93088280
NM_175629	DNMT3A	chr2	25457147	25536853
NM_175625	RAB3IP	chr12	70133626	70206801
NM_001261839	TTPAL	chr20	43108639	43118182
NM_001261838	PTER	chr10	16528365	16553255
NM_001261837	PTER	chr10	16526383	16553255
NM_001098510	PELI3	chr11	66235599	66243638
NM_001201548	SLC16A4	chr1	110906392	110931892
NM_001143941	RBM24	chr6	17283041	17292350
NM_001164821	DCAF17	chr2	172291087	172337624
NM_001199815	GGCT	chr7	30536793	30544325
NM_001199812	INTS7	chr1	212115165	212208779
NM_004037	AMPD2	chr1	110163635	110173774
NM_003937	KYNU	chr2	143642936	143799741
NM_014333	CADM1	chr11	115047193	115375112
NM_014332	SMPX	chrX	21755680	21772408
NM_014331	SLC7A11	chr4	139093109	139163223
NM_014330	PPP1R15A	chr19	49376490	49379230
NM_014329	EDC4	chr16	67907164	67918051
NM_016277	RAB23	chr6	57055258	57075178
NM_016276	SGK2	chr20	42194955	42213656
NM_016275	SELT	chr3	150321149	150344921
NM_016274	PLEKHO1	chr1	150122447	150131718
NM_016272	TOB2	chr22	41832314	41833349
NM_016271	RNF138	chr18	29672739	29709150
NM_016270	KLF2	chr19	16435734	16437842
NM_014813	LRIG2	chr1	113616028	113666723
NM_014812	CEP170	chr1	243289750	243388582
NM_144729	DUSP10	chr1	221875753	221879593
NM_144728	DUSP10	chr1	221875753	221879593
NM_144727	CRYGN	chr7	151127133	151137003
NM_144726	RNF145	chr5	158585677	158634807
NM_002467	MYC	chr8	128748839	128753204
NM_002466	MYBL2	chr20	42295923	42344727
NM_002573	PAFAH1B3	chr19	42801229	42806461
NM_002857	PEX19	chr1	160249340	160254914
NM_002852	PTX3	chr3	157154722	157160768
NM_002843	PTPRJ	chr11	48002464	48188914
NM_003301	TRHR	chr8	110099741	110131684
NM_003291	TPP2	chr13	103249388	103330666
NM_014971	EFR3B	chr2	25265181	25377209
NM_001668	ARNT	chr1	150784496	150849043
NM_003906	MCM3AP	chr21	47655181	47705200
NM_003896	ST3GAL5	chr2	86067266	86116028
NM_003905	NAE1	chr16	66836911	66864802
NM_003895	SYNJ1	chr21	34003304	34100351
NM_001135776	ZBTB43	chr9	129594788	129596192
NM_001135775	CACFD1	chr9	136325188	136333775
NM_001135774	SYN3	chr22	32909678	33402647
NM_001135773	SPATA2	chr20	48522155	48525027
NM_001097605	XAGE1E	chrX	52530888	52531609
NM_001127496	SPRY4	chr5	141693773	141694673
NM_001146020	TJAP1	chr6	43466739	43473593
NM_001160300	PANX2	chr22	50609159	50617689
NM_001159287	TPI1	chr12	6976619	6979547
NM_001159286	HDAC10	chr22	50683935	50689461
NM_001197238	BTN2A2	chr6	26384049	26394557
NM_016574	DRD2	chr11	113281448	113295373
NM_002657	PLAGL2	chr20	30784254	30789981
NM_004761	RGL2	chr6	33259878	33266387
NM_172238	TFAP2D	chr6	50681768	50740577
NM_172236	POFUT1	chr20	30795744	30804853
NM_172232	ABCA5	chr17	67243677	67310556
NM_020972	ZFYVE28	chr4	2272451	2420050
NM_032164	ZNF394	chr7	99091151	99097716
NM_032231	FAM96A	chr15	64365129	64385967
NM_032156	CAPRIN2	chr12	30863377	30906697
NM_032154	PCGF6	chr10	105063661	105110823
NM_032152	PRAM1	chr19	8555072	8567475
NM_032151	PCBD2	chr5	134240829	134296371
NM_032149	C4orf17	chr4	100434238	100463266
NM_032148	SLC41A2	chr12	105198929	105322305
NM_032147	USP44	chr12	95911929	95928032
NM_032146	ARL6	chr3	97486951	97516893
NM_032145	FBXO30	chr6	146121241	146127541
NM_032144	RAB6C	chr2	130737688	130738453
NM_032143	ZRANB3	chr2	135957911	136262059
NM_032142	CEP192	chr18	12999423	13124769
NM_032141	NSRP1	chr17	28443861	28512692
NM_032139	ANKRD27	chr19	33089050	33149921
NM_032140	ENKD1	chr16	67697063	67700345
NM_032138	KBTBD7	chr13	41766338	41768393
NM_032134	QRICH2	chr17	74270316	74303581
NM_032133	MYCBPAP	chr17	48585906	48608789
NM_032132	HORMAD1	chr1	150671129	150691981
NM_032131	ARMC2	chr6	109175470	109294717
NM_032129	PLEKHN1	chr1	901911	909955
NM_032130	FAM186B	chr12	49981387	49999260
NM_001144963	NFKBIL1	chr6	31515951	31526388
NM_001184898	PHF8	chrX	53969796	54069161
NM_006489	NOVA1	chr14	26917164	27066642
NM_006665	HPSE	chr4	84216496	84255935
NM_006663	PPP1R13L	chr19	45883447	45901576
NM_023067	FOXL2	chr3	138664433	138665564
NM_202003	FOXM1	chr12	2967803	2983644
NM_018047	RBM22	chr5	150071312	150080547
NM_018046	AGGF1	chr5	76326591	76359077
NM_021939	FKBP10	chr17	39969286	39978660
NM_022120	OXCT2	chr1	40235373	40236927
NM_022119	PRSS22	chr16	2903093	2908105
NM_022118	RBM26	chr13	79894755	79979909
NM_022117	TSPYL2	chrX	53111680	53117121
NM_022116	FIGNL1	chr7	50512960	50514985
NM_022115	PRDM15	chr21	43221399	43299480
NM_022114	PRDM16	chr1	2985823	3350375
NM_022113	KIF13A	chr6	17764340	17987694
NM_001261424	PPP1R1C	chr2	182850837	182982022
NM_001256967	CCDC51	chr3	48473817	48475266
NM_001256966	CCDC51	chr3	48473817	48475266
NM_001256965	CCDC51	chr3	48473817	48475266
NM_001256964	CCDC51	chr3	48473817	48476538
NM_001258309	NOP2	chr12	6666158	6677084
NM_001134368	SLC6A6	chr3	14485142	14489328
NM_001134367	SLC6A6	chr3	14485142	14526515
NM_001134366	GAD2	chr10	26505738	26589890
NM_001185117	CLDN19	chr1	43201432	43205734
NM_001185060	AQP1	chr7	30961318	30963244
NM_000796	DRD3	chr3	113847562	113890839
NM_000945	PPP3R1	chr2	68408094	68479259
NM_182944	NIN	chr14	51194406	51288774
NM_002907	RECQL	chr12	21623127	21652504
NM_003007	SEMG1	chr20	43835694	43837327
NM_002897	RBMS1	chr2	161132147	161349874
NM_002906	RDX	chr11	110102593	110150417
NM_002896	RBM4	chr11	66407182	66411603
NM_002638	PI3	chr20	43803563	43804776
NM_002634	PHB	chr17	47482353	47490626
NM_002632	PGF	chr14	75409408	75421945
NM_002905	RDH5	chr12	56114968	56118329
NM_002895	RBL1	chr20	35627161	35724331
NM_001258325	SFI1	chr22	31904270	32014404
NM_001168361	PCDH11X	chrX	91090503	91723315
NM_003683	RRP1	chr21	45209510	45223655
NM_003553	OR1E1	chr17	3300759	3301704
NM_001171132	FAM3A	chrX	153735141	153744096
NM_001177641	DAG1	chr3	49547967	49570632
NM_001177876	PCSK1	chr5	95728704	95748186
NM_001177875	PCSK1	chr5	95728704	95767825
NM_001177842	SRPR	chr11	126133810	126138699
NM_175932	PSMD13	chr11	237049	252600
NM_175931	CBFA2T3	chr16	88943383	88968032
NM_175929	FGF14	chr13	102375180	103054028
NM_175924	ILDR1	chr3	121707213	121740924
NM_001007595	C2CD4B	chr15	62456088	62457183
NM_001009185	ACSL6	chr5	131289926	131347246
NM_001129834	CACNA1C	chr12	2162728	2800365
NM_001199377	ACSBG1	chr15	78463785	78526843
NM_003383	VLDLR	chr9	2622189	2653868
NM_003379	EZR	chr6	159187945	159239125
NM_001203246	GPBP1	chr5	56542161	56558579
NM_001203245	RPS10	chr6	34385282	34392998
NM_001203244	SEMA4G	chr10	102732669	102744650
NM_001166018	POU6F2	chr7	39046449	39504285
NM_001165933	RGS9	chr17	63133658	63206780
NM_001018108	SERF2	chr15	44084574	44085971
NM_003419	ZNF345	chr19	37367732	37369199
NM_003407	ZFP36	chr19	39897526	39899339
NM_003406	YWHAZ	chr8	101932920	101961117
NM_001160147	DDHD1	chr14	53513485	53619816
NM_001160148	DDHD1	chr14	53513485	53619816
NM_001160408	TULP3	chr12	3000113	3049892
NM_001160423	IGF2BP1	chr17	47075107	47126806
NM_004017	DMD	chrX	31140035	31284946
NM_014237	ADAM18	chr8	39442141	39587459
NM_014236	GNPAT	chr1	231377124	231413288
NM_001025778	VRK3	chr19	50482350	50519419
NM_001039535	SKA1	chr18	47902200	47918617
NM_001079860	GPR64	chrX	19008981	19086952
NM_001098418	GAGE12E	chrX	49326599	49332717
NM_001098418	GAGE12E	chrX	49336157	49342266
NM_001170792	RMDN2	chr2	38156420	38244382
NM_016333	SRRM2	chr16	2806365	2820868
NM_016332	MSRB1	chr16	1989112	1993157
NM_016331	ZNF639	chr3	179046081	179052210
NM_016329	SFMBT1	chr3	52939151	53003144
NM_016328	GTF2IRD1	chr7	73922410	74016760
NM_016327	UPB1	chr22	24891371	24921762
NM_016326	CKLF	chr16	66586618	66599914
NM_016325	ZNF274	chr19	58695332	58724509
NM_016324	ZNF274	chr19	58718145	58724509
NM_016323	HERC5	chr4	89378420	89427029
NM_001253861	MND1	chr4	154265889	154330140
NM_001253855	SPAG6	chr10	22634692	22701434
NM_001164344	ZBTB20	chr3	114057851	114070705
NM_001164343	ZBTB20	chr3	114057851	114070705
NM_001269046	CTCFL	chr20	56073605	56099261
NM_001269048	CTCFL	chr20	56082638	56099261
NM_001269047	CTCFL	chr20	56082851	56099261
NM_001269041	CTCFL	chr20	56073605	56099261
NM_001269042	CTCFL	chr20	56073605	56099261
NM_001269043	CTCFL	chr20	56071305	56099261
NM_001267895	EMID1	chr22	29602027	29654933
NM_001277291	ZNF891	chr12	133696869	133698504
NM_001270040	REG3G	chr2	79253219	79255402
NM_001269040	CTCFL	chr20	56073605	56099261
NM_173810	TTC9C	chr11	62496320	62505854
NM_173808	NEGR1	chr1	71873128	72748177
NM_173798	ZCCHC12	chrX	117959207	117960416
NM_173797	PAPD4	chr5	78915471	78981096
NM_173807	C1orf101	chr1	244624731	244798799
NM_173806	PDZD9	chr16	21995587	22012368
NM_173804	TMEM86B	chr19	55738548	55740109
NM_173794	FUNDC1	chrX	44383443	44402078
NM_001164460	STEAP1B	chr7	22478107	22534474
NM_001103151	PNMA5	chrX	152158795	152160142
NM_001105544	ECHDC1	chr6	127611013	127648284
NM_001105543	PLXNA4	chr7	132069946	132193452
NM_001173984	BRD7	chr16	50353121	50402685
