gene	canonical	chrom	start	end
SAP30BP	NM_001301855	17	75667115	75708062
SERPINB13	NM_001348268	18	63587299	63599199
XPO7	NM_015024	8	21919668	22006585
HAUS8	NM_033417	19	17049760	17075533
TOX2	NM_032883	20	43914851	44069614
INTS3	NM_023015	1	153728066	153774808
KEL	NM_000420	7	142941113	142962416
ZNF358	NM_018083	19	7516117	7521025
MYOG	NM_002479	1	203083128	203086038
PALMD	NM_017734	1	99645874	99694541
EPHA10	NM_001099439	1	37715973	37765152
RAB30	NM_001286059	11	82973132	83071923
TIAF1	NM_004740	17	29073520	29075609
SLC33A1	NM_004733	3	155826510	155854459
ELFN2	NM_052906	22	37367959	37427470
AKR1E2	NM_001040177	10	4826176	4848059
SLC28A3	NM_001199633	9	84275849	84368498
ANO8	NM_020959	19	17323222	17334829
MND1	NM_032117	4	153344648	153415095
OVCA2	NM_080822	17	2041982	2043431
DIDO1	NM_033081	20	62877737	62937952
TMEM221	NM_001190844	19	17435508	17448567
UBE3D	NM_001350602	6	82892397	83065841
FAM129C	NM_173544	19	17523300	17553839
CKMT1A	NM_001321927	15	43692785	43699222
SCAF4	NM_020706	21	31670999	31732118
VSIG4	NM_001184830	X	66021737	66040125
ACAN	NM_013227	15	88803442	88875354
ALS2CR12	NM_139163	2	201288270	201357398
SLC5A5	NM_000453	19	17871972	17895174
PCOLCE	NM_002593	7	100602258	100608176
PDE7A	NM_001242318	8	65714333	65841734
FAM160A2	NM_032127	11	6211333	6234711
AR	NM_001011645	X	67544622	67730619
ISYNA1	NM_016368	19	18434387	18438301
ARHGEF26	NM_001251962	3	154121002	154257827
TBCCD1	NM_001134415	3	186546066	186570543
HOXD4	NM_014621	2	176151384	176153221
BRINP1	NM_014618	9	119166629	119369461
CDC42EP3	NM_006449	2	37641881	37672535
RING1	NM_002931	6	33208508	33212722
WWP1	NM_007013	8	86342764	86467949
DCAF11	NM_025230	14	24114696	24125242
HOMER3	NM_001145722	19	18929200	18941232
ARL6IP1	NM_015161	16	18791666	18801678
ACY1	NM_000666	3	51983283	51989202
SLC35B4	NM_032826	7	134289337	134317075
PILRB	NM_178238	7	100358002	100367831
REEP2	NM_001271803	5	138439000	138446969
MCM4	NM_005914	8	47960202	47978159
ANPEP	NM_001150	15	89784894	89814840
NR2C2AP	NM_176880	19	19201410	19203429
CTDNEP1	NM_015343	17	7243586	7251940
KNG1	NM_001102416	3	186717308	186744410
SUGP1	NM_172231	19	19276512	19320512
ZZEF1	NM_015113	17	4004444	4142959
RAB6B	NM_016577	3	133824235	133895847
C2CD3	NM_001286577	11	74012713	74171019
KIF20A	NM_005733	5	138178727	138187715
ZNF417	NM_001297734	19	57905773	57916616
GMIP	NM_016573	19	19629472	19643667
RIMKLB	NM_020734	12	8697899	8777191
ARID1B	NM_001346813	6	156777854	157210779
ACTR3B	NM_001350942	7	152759748	152855379
TMEM144	NM_018342	4	158210248	158255287
OVOL3	NM_001302757	19	36111202	36113711
FANCL	NM_001114636	2	58159242	58241380
MED4	NM_014166	13	48075727	48095141
DAAM1	NM_001270520	14	59188662	59371405
PKIA	NM_006823	8	78516100	78605267
GAS8	NM_001286205	16	90019628	90044971
POTEE	NM_001083538	2	131218350	131264843
TRIM16L	NM_001037330	17	18722088	18736118
BCL2L14	NM_030766	12	12070943	12099693
WNT4	NM_030761	1	22117304	22143026
TMX1	NM_030755	14	51240167	51257654
TDRD12	NM_001110822	19	32719772	32790808
ARHGAP32	NM_001142685	11	128965059	129192198
FAAP24	NM_152266	19	32972216	32977495
S100A4	NM_019554	1	153543618	153545806
ZCCHC8	NM_001350936	12	122471598	122501073
RASSF2	NM_014737	20	4780022	4823645
ZBED1	NM_001171135	X	2486413	2500967
DR1	NM_001938	1	93345920	93362591
PEPD	NM_000285	19	33386948	33521893
KCTD15	NM_024076	19	33796845	33815761
WSCD1	NM_015253	17	6070613	6124427
BICD2	NM_001003800	9	92711362	92764801
TFCP2	NM_005653	12	51093755	51173143
SEPT5	NM_001009939	22	19714463	19723322
C2orf81	NM_001145054	2	74414175	74421630
MPZL3	NM_198275	11	118226689	118252368
PHLPP2	NM_001289003	16	71644925	71724701
ETNPPL	NM_001331031	4	108742045	108763079
ACLY	NM_001303274	17	41866916	41919022
ANKRD17	NM_032217	4	73073965	73258798
ANKRD37	NM_181726	4	185396685	185400245
FXYD3	NM_001136007	19	35115827	35124324
ANGPTL3	NM_014495	1	62597486	62606305
FXYD7	NM_022006	19	35143249	35154302
PRPF18	NM_003675	10	13586938	13630868
TSHZ3	NM_020856	19	31274944	31349525
FAM187B	NM_152481	19	35224800	35228725
LSR	NM_205834	19	35248655	35267964
NCKIPSD	NM_016453	3	48673838	48685933
MYOZ1	NM_021245	10	73631611	73641757
COG2	NM_007357	1	230642455	230693985
AMIGO2	NM_181847	12	47075706	47079951
DEUP1	NM_181645	11	93330716	93438471
MCUB	NM_017918	4	109560198	109687716
CORO2A	NM_003389	9	98120974	98192674
TCF3	NM_003200	19	1609289	1652329
U2AF1L4	NM_001040425	19	35742526	35745442
BAMBI	NM_012342	10	28677494	28682939
PROSER3	NM_001039887	19	35758142	35769175
TSFM	NM_001172696	12	57782744	57802856
SARNP	NM_033082	12	55757269	55817756
PRDX6	NM_004905	1	173477346	173488807
MRTO4	NM_016183	1	19251580	19260128
TCF20	NM_005650	22	42160012	42283927
GPR155	NM_001033045	2	174431571	174487088
PDX1	NM_000209	13	27920030	27926314
ING5	NM_032329	2	241687011	241729481
TYROBP	NM_003332	19	35904400	35908309
TOR3A	NM_022371	1	179081976	179095994
SDHAF1	NM_001042631	19	35995187	35996318
SETD5	NM_001349451	3	9397699	9478154
ALKBH6	NM_001297701	19	36009115	36014243
ZNF609	NM_015042	15	64499419	64686067
ENPP4	NM_014936	6	46129963	46146699
FAM110B	NM_147189	8	57994553	58149718
ZNRF2	NM_147128	7	30284306	30367692
KTI12	NM_138417	1	52032104	52033800
MARCH9	NM_138396	12	57755097	57760410
MARS2	NM_138395	2	197705303	197708390
SLPI	NM_003064	20	45252238	45254564
RIT2	NM_001272077	18	42743217	43115692
TMEM72	NM_001123376	10	44911315	44937010
ISG20	NM_001303236	15	88635636	88656344
GRN	NM_002087	17	44345085	44353106
CAPNS1	NM_001749	19	36139925	36150353
CLNK	NM_052964	4	10486404	10684865
PIGBOS1	NM_001308421	15	55317183	55319194
SH3GLB2	NM_001287045	9	129007792	129028353
SLC25A42	NM_178526	19	19063960	19113031
ASF1A	NM_014034	6	118894076	118909170
METTL7A	NM_014033	12	50924750	50932517
PDE1A	NM_005019	2	182140034	182522845
CHST9	NM_031422	18	26915630	27185338
FAM91A1	NM_001317917	8	123768438	123815450
ZDHHC12	NM_001318015	9	128720869	128724129
WDR19	NM_025132	4	39182403	39285810
NNAT	NM_005386	20	37521205	37523688
OLFM3	NM_001288823	1	101802566	101997234
TSR2	NM_001346791	X	54440374	54448027
NAA15	NM_057175	4	139301466	139390781
LOC728485	NM_001294306	19	36773117	36777078
NDUFB5	NM_002492	3	179604786	179624500
MIPOL1	NM_001195296	14	37197912	37551259
SULT1A1	NM_177534	16	28605586	28623586
RFC5	NM_181578	12	118016660	118032237
KDM5B	NM_001314042	1	202725184	202809470
CHUK	NM_001278	10	100188297	100229610
NUDT2	NM_001161	9	34329505	34343713
DPY19L3	NM_207325	19	32405748	32485893
LRRC34	NM_001172780	3	169793427	169812786
CDK6	NM_001145306	7	92604920	92836627
DPF1	NM_001289978	19	38211005	38229714
ERRFI1	NM_018948	1	8011718	8026333
GPR107	NM_001136557	9	130053705	130140169
ID2	NM_002166	2	8681982	8684453
WIF1	NM_007191	12	65050623	65121566
GGN	NM_152657	19	38384351	38388028
RRNAD1	NM_015997	1	156728470	156736960
FAM133A	NM_001171110	X	93674012	93712274
PPIL6	NM_001111298	6	109390214	109441171
POLR1E	NM_001282766	9	37485934	37503697
ATG3	NM_001278712	3	112532506	112561963
DCLRE1C	NM_001289079	10	14897563	14954432
SUSD1	NM_001282640	9	112040780	112175297
CHCHD7	NM_001011667	8	56211637	56218798
ARAP3	NM_022481	5	141653400	141682233
NDRG3	NM_032013	20	36651765	36746138
SPAG11A	NM_001081552	8	7847879	7863797
NXF1	NM_001081491	11	62792125	62805492
OPRM1	NM_001145287	6	154010495	154246867
SLC43A1	NM_003627	11	57484530	57515719
C11orf80	NM_024650	11	66744735	66843516
SF3B4	NM_005850	1	149923316	149928252
TUSC2	NM_007275	3	50324908	50328238
CAPN12	NM_144691	19	38730191	38744474
CXCL10	NM_001565	4	76021115	76023536
MOV10	NM_001286072	1	112674311	112700746
COX19	NM_001031617	7	964849	975599
RINL	NM_001195833	19	38867831	38878279
FBXO27	NM_178820	19	39024020	39032596
SSX4B	NM_001034832	X	48383515	48411910
EBI3	NM_005755	19	4229542	4237527
G3BP1	NM_005754	5	151771914	151805354
NCCRP1	NM_001001414	19	39196963	39201882
COQ8A	NM_020247	1	226940236	226987545
ABCA2	NM_001606	9	137007233	137028922
PSMB5	NM_001144932	14	23025850	23035220
TG	NM_003235	8	132866959	133134899
PDIA2	NM_006849	16	283117	287209
PARP10	NM_001317895	8	143977151	143986471
RAB40A	NM_080879	X	103499752	103519489
SECISBP2L	NM_001193489	15	48988638	49046563
LGALS14	NM_203471	19	39704305	39709448
LEUTX	NM_001143832	19	39776593	39786135
DYRK1B	NM_004714	19	39825346	39834233
CTSW	NM_001335	11	65879812	65883741
LRRC45	NM_144999	17	82023301	82031151
NBPF4	NM_001143989	1	108223340	108244081
TLE6	NM_001143986	19	2977537	2995184
CNTD2	NM_024877	19	40222207	40226690
RIPOR1	NM_001193523	16	67528813	67546788
HIPK4	NM_144685	19	40379270	40390221
PRX	NM_020956	19	40393763	40413364
SERTAD3	NM_013368	19	40440840	40444375
PRRX2	NM_016307	9	129665640	129722672
GRM6	NM_000843	5	178978328	178995123
GRIA4	NM_001077243	11	105610072	105982092
GPR12	NM_005288	13	26755200	26760785
PKNOX2	NM_022062	11	125164662	125433389
RPS26	NM_001029	12	56041901	56044223
RPS28	NM_001031	19	8321499	8322396
RCL1	NM_005772	9	4792833	4861077
RITA1	NM_032848	12	113185525	113192368
CBR4	NM_032783	4	168987590	169010317
CDHR1	NM_033100	10	84194634	84219620
SNX14	NM_001350532	6	85505496	85594156
TMEM91	NM_001098821	19	41363965	41384082
MLLT3	NM_004529	9	20341664	20622543
PNPLA6	NM_001166111	19	7534151	7561767
PPFIA1	NM_003626	11	70270699	70384501
ERICH4	NM_001130514	19	41443157	41444765
CEACAM21	NM_001288773	19	41549517	41586844
CEACAM4	NM_001817	19	41618970	41627074
CEACAM7	NM_006890	19	41673306	41688277
CTPS1	NM_001905	1	40979298	41012565
DMRTC2	NM_001040283	19	41845022	41852329
FABP2	NM_000134	4	119317249	119322161
CD79A	NM_001783	19	41877119	41881372
GTF3A	NM_002097	13	27424543	27435709
BCL6B	NM_181844	17	7023049	7029642
ZBTB12	NM_181842	6	31899616	31901992
RNF217	NM_001286398	6	124962544	125092634
SH3RF2	NM_152550	5	145936562	146063316
KDR	NM_002253	4	55078258	55125595
USB1	NM_001204911	16	57999598	58021623
BPIFB1	NM_033197	20	33283134	33309878
GRIK5	NM_002088	19	41998315	42065815
ARSF	NM_001201539	X	3040233	3112729
DEDD2	NM_133328	19	42198592	42220152
GSK3A	NM_019884	19	42230185	42242584
VASH2	NM_001301056	1	212950519	212991585
POLR3GL	NM_032305	1	145964681	145978848
APC2	NM_005883	19	1450148	1473244
DNAJA2	NM_005880	16	46955361	46973714
CLCN1	NM_000083	7	143316125	143352004
TMEM145	NM_173633	19	42313324	42325062
BFSP1	NM_001195	20	17493904	17569220
ANO2	NM_001278597	12	5562650	5946232
CNFN	NM_032488	19	42387018	42390292
CEACAM8	NM_001816	19	42580242	42594930
NAV1	NM_020443	1	201648321	201826974
ZDHHC4	NM_001134387	7	6577433	6588979
C17orf64	NM_181707	17	60422503	60431426
CYP51A1	NM_000786	7	92112148	92134745
HMGCL	NM_000191	1	23801876	23825459
UHRF2	NM_152896	9	6413150	6507051
KIAA2013	NM_138346	1	11919587	11926428
GLB1L2	NM_138342	11	134331873	134376324
LYPD3	NM_014400	19	43460793	43465679
PHLDB3	NM_198850	19	43475102	43504833
ETHE1	NM_014297	19	43506718	43527256
PINLYP	NM_001193621	19	43576799	43582104
C8orf59	NM_001099670	8	85214052	85220422
IRGQ	NM_001007561	19	43584366	43596135
SRRM5	NM_001145641	19	43612100	43614498
CMTM4	NM_181521	16	66614749	66696707
ARL5B	NM_178815	10	18659383	18678011
ALDH3B2	NM_000695	11	67662161	67681214
PIK3R2	NM_005027	19	18153177	18170533
NTRK2	NM_006180	9	84668457	85027070
SUPT6H	NM_001320755	17	28662197	28702684
DUSP15	NM_001320479	20	31847636	31870744
PNPLA8	NM_015723	7	108470421	108528161
SLC9A7	NM_001257291	X	46599250	46759172
RCN2	NM_001271837	15	76931620	76950260
TREM2	NM_018965	6	41158505	41163186
UBQLN4	NM_020131	1	156035293	156053825
PRPF40A	NM_017892	2	152651592	152717461
BCL6	NM_001130845	3	187721376	187745725
IGSF23	NM_001205280	19	44613629	44636781
CEACAM19	NM_020219	19	44671451	44684355
FGF19	NM_005117	11	69698237	69704338
DNAH14	NM_001373	1	224929653	225399294
PSAP	NM_001042465	10	71816282	71851375
RPS6KA3	NM_004586	X	20149910	20266632
ADGRD1	NM_001330497	12	130953906	131141468
ZC3H12D	NM_207360	6	149447629	149485012
CLASRP	NM_007056	19	45039039	45070956
ZNF74	NM_003426	22	20394114	20408463
GEMIN7	NM_024707	19	45079194	45091524
NGRN	NM_001033088	15	90265662	90272211
MKRN2	NM_014160	3	12557013	12583711
SLC2A8	NM_014580	9	127397137	127407891
GRK7	NM_139209	3	141778200	141817050
TMEM169	NM_001142310	2	216081865	216102783
NAF1	NM_138386	4	163126707	163166921
MAPKAPK5	NM_139078	12	111842227	111893424
PPP1R13L	NM_001142502	19	45379633	45406349
CADPS	NM_003716	3	62398345	62875389
RTN2	NM_005619	19	45485287	45497055
PPM1N	NM_001080401	19	45498472	45502506
ZNF559	NM_001202409	19	9323771	9343845
NOC4L	NM_024078	12	132144426	132152473
PERP	NM_022121	6	138088504	138107523
RBM26	NM_001286631	13	79318867	79406221
FAAH	NM_001441	1	46394266	46413848
CDH9	NM_016279	5	26880599	27038582
MAGEB4	NM_002367	X	30241939	30244191
MAGEB3	NM_002365	X	30230435	30237493
FOXA3	NM_004497	19	45864259	45873797
NANOS2	NM_001029861	19	45913214	45914778
CCDC61	NM_001267723	19	45995460	46018616
PGLYRP1	NM_005091	19	46019154	46023298
IGFL4	NM_001002923	19	46039747	46041016
IGFL3	NM_207393	19	46120070	46124674
IGFL1	NM_198541	19	46229751	46231243
MACROD2	NM_001351661	20	13995499	16053196
PSEN1	NM_000021	14	73136434	73223691
CCDC8	NM_032040	19	46410328	46413662
VPS50	NM_001257998	7	93232339	93361123
DACT3	NM_145056	19	46647563	46661138
CCDC152	NM_001134848	5	42756817	42802437
CEBPE	NM_001805	14	23117305	23119611
POU3F1	NM_002699	1	38043850	38046778
AP2S1	NM_001301078	19	46838157	46850995
NPAS1	NM_002517	19	47019843	47045775
EIF3M	NM_006360	11	32583766	32602873
ZNF416	NM_017879	19	57571565	57578875
HRASLS2	NM_017878	11	63552769	63563383
C17orf99	NM_001163075	17	78146352	78166283
TYW3	NM_138467	1	74733151	74766676
DDX39B	NM_004640	6	31530218	31542475
C10orf95	NM_024886	10	102449836	102451543
CCDC9	NM_015603	19	47256473	47271953
INAFM1	NM_178511	19	47274884	47275723
PCDHAC2	NM_018899	5	140966161	141012344
PCDHA13	NM_018904	5	140882268	141012344
KRTAP4-12	NM_031854	17	41123090	41124167
KPTN	NM_007059	19	47475140	47484264
SLC35A3	NM_012243	1	99969788	100026978
SNAPC2	NM_003083	19	7920308	7923251
ZNF141	NM_003441	4	337778	384864
TPRX1	NM_198479	19	47801242	47803604
ERGIC3	NM_198398	20	35542028	35557634
GOLT1A	NM_198447	1	204198159	204214092
NRN1L	NM_198443	16	67884877	67888853
BSPH1	NM_001128326	19	47968045	47992170
ELSPBP1	NM_022142	19	47994650	48025153
ZNF583	NM_152478	19	56404013	56425031
TUBG1	NM_001070	17	42609339	42615238
C19orf68	NM_199341	19	48170691	48197620
TSPAN2	NM_005725	1	115048010	115089500
ARPC4	NM_005718	3	9792494	9807105
CCDC114	NM_144577	19	48296451	48320075
CHST3	NM_004273	10	71964361	72013564
LMTK3	NM_001080434	19	48485270	48513189
FAM83E	NM_017708	19	48600599	48613437
SRSF12	NM_080743	6	89095958	89118081
NTN5	NM_145807	19	48661406	48673081
ZNF227	NM_001289166	19	44212527	44237268
KRT26	NM_181539	17	40766237	40772159
KRT25	NM_181534	17	40748020	40755332
RASIP1	NM_017805	19	48720584	48740713
IZUMO1	NM_182575	19	48740887	48746909
RBMS3	NM_001003793	3	29281311	30010395
TBC1D4	NM_014832	13	75284663	75482168
NFIB	NM_001190737	9	14081842	14398983
POP4	NM_006627	19	29606262	29617255
PPP1R15B	NM_032833	1	204403363	204411817
ORAI2	NM_001271818	7	102433529	102456821
CLCNKB	NM_000085	1	16043735	16057326
CSNK2B	NM_001320	6	31665879	31670070
LPAR5	NM_020400	12	6618834	6636131
CPOX	NM_000097	3	98579445	98593611
TMEM97	NM_014573	17	28319094	28328685
TRPM4	NM_017636	19	49157740	49211841
SLC6A16	NM_014037	19	49289634	49325217
DEFB134	NM_001302695	8	11993176	12000752
CTSO	NM_001334	4	155924117	155953896
C15orf38-AP3S2	NM_001199058	15	89830598	89912990
DKKL1	NM_014419	19	49363729	49375116
CCDC155	NM_144688	19	49388217	49417999
GFY	NM_001195256	19	49426430	49428818
ALDH16A1	NM_153329	19	49453215	49471048
NMI	NM_004688	2	151270467	151289916
BLMH	NM_000386	17	30248194	30292166
SGTB	NM_019072	5	65665927	65722114
LRRC3C	NM_001195545	17	39941473	39944734
ZNF311	NM_001350637	6	28994784	29005610
KIAA1217	NM_019590	10	23694745	24547848
SLC9C2	NM_178527	1	173500464	173603094
LRRC4B	NM_001348568	19	50516892	50568045
PPP1R42	NM_001013626	8	66987675	67028551
ZNF716	NM_001159279	7	57450176	57473559
CERKL	NM_001030311	2	181536673	181657107
BLOC1S5	NM_001199322	6	8013566	8064414
TSSK2	NM_053006	22	19130807	19132623
FMNL2	NM_052905	2	152335236	152649834
NUMBL	NM_004756	19	40665905	40690658
ABCA6	NM_080284	17	69078705	69141874
PRLR	NM_000949	5	35048755	35230589
RAB8B	NM_016530	15	63189528	63267774
CLEC6A	NM_001007033	12	8455994	8478330
KAT14	NM_020536	20	18142223	18188387
TBC1D17	NM_024682	19	49877424	49888750
C4orf22	NM_001206997	4	80335719	80963756
TMEM196	NM_152774	7	19719314	19772781
CPXCR1	NM_033048	X	88747224	88754784
IZUMO2	NM_001321449	19	50152547	50163281
MYH14	NM_001145809	19	50203627	50310544
DMWD	NM_004943	19	45783005	45792802
AAMP	NM_001302545	2	218264128	218270209
ARR3	NM_004312	X	70268334	70281840
CRY1	NM_004075	12	106991364	107093857
GLS	NM_014905	2	190880820	190965544
FOXK2	NM_004514	17	82519717	82604607
ASPDH	NM_001114598	19	50511599	50514690
SALL1	NM_001127892	16	51135974	51151272
TEX101	NM_031451	19	43388610	43418615
C11orf68	NM_001135635	11	65916811	65919060
TMUB1	NM_031434	7	151081084	151083533
COG3	NM_031431	13	45464894	45536698
NR1I2	NM_003889	3	119780483	119818485
KAT2B	NM_003884	3	20040031	20154404
ZNF395	NM_018660	8	28345584	28386460
OTOR	NM_020157	20	16748352	16752164
OCEL1	NM_024578	19	17226203	17229219
TCF23	NM_175769	2	27149076	27152951
ATG5	NM_004849	6	106184476	106325820
KLK4	NM_001302961	19	50906351	50910738
KLK9	NM_012315	19	51002512	51009634
TMEM141	NM_032928	9	136791324	136793317
PDE5A	NM_001083	4	119494394	119628826
NFATC4	NM_001136022	14	24366910	24379606
KCNK7	NM_005714	11	65592854	65595996
SULT1E1	NM_005420	4	69841211	69860152
SIGLECL1	NM_173635	19	51257709	51269328
SPATA5	NM_145207	4	122923069	123319449
RASSF1	NM_170714	3	50329785	50340936
ZNF573	NM_152360	19	37738301	37779590
ADGRL3	NM_001322402	4	61201255	62078335
PFKL	NM_001002021	21	44300033	44327381
COQ9	NM_020312	16	57447424	57461275
CUBN	NM_001081	10	16823965	17129817
FPR2	NM_001462	19	51761199	51770526
ARL4D	NM_001661	17	43398984	43401136
FPR3	NM_002030	19	51795145	51826190
CALML5	NM_017422	10	5498694	5499570
MEX3C	NM_016626	18	51174549	51197681
MED12	NM_005120	X	71118555	71142454
FRMD4B	NM_015123	3	69168782	69386304
SPTLC3	NM_018327	20	13008953	13166764
PPP1R16B	NM_015568	20	38805692	38923024
GBP7	NM_207398	1	89131750	89176040
CFL2	NM_138638	14	34710381	34714823
HRK	NM_003806	12	116860419	116881427
RIPK1	NM_001317061	6	3063887	3115187
RBM15	NM_022768	1	110339322	110346681
SPACA6	NM_001316972	19	51689433	51705190
KCNIP4	NM_001035003	4	20728615	21948751
LMF1	NM_022773	16	853635	970984
VN1R2	NM_173856	19	53258291	53259602
VN1R4	NM_173857	19	53266759	53267665
MYO18B	NM_001318245	22	25742143	26031041
THAP1	NM_018105	8	42836673	42843331
PRDM7	NM_001098173	16	90056565	90075930
XKR3	NM_001318251	22	16783415	16821699
GPER1	NM_001039966	7	1086806	1093815
DPRX	NM_001012728	19	53632055	53637009
ADAM29	NM_001278125	4	174918357	174978180
MYADM	NM_001290189	19	53865583	53876435
ADSL	NM_000026	22	40346499	40366748
VSTM1	NM_198481	19	54040825	54063953
PLEKHD1	NM_001161498	14	69484753	69528498
TNFAIP8L2	NM_024575	1	151156628	151159749
POLR2D	NM_004805	2	127846265	127858155
CPA4	NM_016352	7	130293133	130324180
RAET1L	NM_130900	6	150020129	150025532
BICRAL	NM_001318819	6	42746957	42868560
TTC9	NM_015351	14	70641786	70675360
ELMOD3	NM_001329791	2	85354719	85391752
FETUB	NM_014375	3	186640359	186653008
PIK3AP1	NM_152309	10	96593311	96720522
LENG8	NM_052925	19	54449161	54462046
LENG9	NM_198988	19	54461795	54463711
MAP3K20	NM_133646	2	173075836	173268009
FRZB	NM_001463	2	182833275	182866770
EPAS1	NM_001430	2	46297401	46386703
MMP28	NM_032950	17	35765856	35795707
CEP295NL	NM_001243541	17	78890579	78903217
TNFAIP8	NM_001286813	5	119268691	119394604
GLIPR2	NM_001287011	9	36136535	36163913
KIR2DL2	NM_014219	19	54738516	54784324
AKAP3	NM_001278309	12	4615507	4649047
TOMM5	NM_001134484	9	37588414	37592639
KCNK6	NM_004823	19	38319843	38329009
ITGAV	NM_002210	2	186590062	186680902
RBMS2	NM_002898	12	56521824	56596196
MARCKS	NM_002356	6	113857334	113863475
NCR1	NM_004829	19	54906149	54913071
PRMT3	NM_005788	11	20387529	20509333
SAMD10	NM_080621	20	63974112	63979642
CST9L	NM_080610	20	23564732	23568749
SPATA25	NM_080608	20	45886490	45887599
SLC32A1	NM_080552	20	38724461	38729372
PTPN6	NM_080549	12	6946576	6961316
HIGD1B	NM_016438	17	44846352	44850480
SNRPE	NM_001304464	1	203861584	203871152
ANKRD52	NM_173595	12	56237806	56258359
JAG1	NM_000214	20	10637683	10674046
TMEM86B	NM_173804	19	55226633	55229264
PPP6R1	NM_014931	19	55229778	55258670
ST6GALNAC2	NM_006456	17	76565378	76586063
LRRC1	NM_018214	6	53794979	53924121
KMT5C	NM_032701	19	55339852	55348121
ZMYND19	NM_138462	9	137582078	137590485
FAM71E2	NM_001145402	19	55354907	55363252
LYPLA1	NM_006330	8	54046366	54102017
KRTAP5-9	NM_005553	11	71548419	71549607
ABCF3	NM_001351300	3	184186074	184194007
SBK2	NM_001101401	19	55529732	55536294
SBK3	NM_001199824	19	55540655	55545543
IL24	NM_001185156	1	206897442	206904139
UCK2	NM_012474	1	165827494	165911618
DEFB124	NM_001037500	20	31465505	31473013
PIGA	NM_002641	X	15319450	15335554
RFPL4A	NM_001145014	19	55759140	55763175
RFPL4AL1	NM_001277397	19	55771804	55773179
ZNF579	NM_152600	19	55577524	55580845
AK8	NM_001317959	9	132725577	132878811
GALP	NM_033106	19	56176019	56185775
SHH	NM_000193	7	155799983	155812273
RAB39A	NM_017516	11	107928474	107963482
WDR97	NM_001316309	8	144107691	144116383
ZFP82	NM_001321917	19	36383101	36418674
